10000 , 9950.24875622
20000 , 37174.7211896
30000 , 49019.6078431
40000 , 50505.0505051
50000 , 51282.0512821
60000 , 50761.4213198
70000 , 50000.0
80000 , 46948.3568075
90000 , 49019.6078431
100000 , 48780.4878049
110000 , 48309.178744
120000 , 48076.9230769
130000 , 47393.3649289
140000 , 46948.3568075
150000 , 46728.9719626
160000 , 40160.6425703
170000 , 45248.8687783
180000 , 44843.0493274
190000 , 44642.8571429
200000 , 44052.8634361
210000 , 43859.6491228
220000 , 43478.2608696
230000 , 43103.4482759
240000 , 42553.1914894
250000 , 42016.8067227
260000 , 41841.0041841
270000 , 41493.7759336
280000 , 40983.6065574
290000 , 40816.3265306
300000 , 40650.4065041
310000 , 31746.031746
320000 , 39370.0787402
330000 , 39215.6862745
340000 , 38910.5058366
350000 , 38759.6899225
360000 , 38314.1762452
370000 , 38167.9389313
380000 , 37878.7878788
390000 , 37735.8490566
400000 , 16778.5234899
410000 , 38461.5384615
420000 , 52910.0529101
430000 , 52356.0209424
440000 , 51813.4715026
450000 , 50505.0505051
460000 , 50251.2562814
470000 , 48780.4878049
480000 , 49261.0837438
490000 , 48543.6893204
500000 , 48076.9230769
510000 , 47619.047619
520000 , 47169.8113208
530000 , 46728.9719626
540000 , 46511.627907
550000 , 45662.1004566
560000 , 45454.5454545
570000 , 45045.045045
580000 , 44642.8571429
590000 , 44247.7876106
600000 , 43668.1222707
610000 , 43290.04329
620000 , 42918.4549356
630000 , 42553.1914894
640000 , 42372.8813559
650000 , 41841.0041841
660000 , 41841.0041841
670000 , 41322.3140496
680000 , 41152.2633745
690000 , 40650.4065041
700000 , 40485.8299595
710000 , 40000.0
720000 , 39682.5396825
730000 , 39525.6916996
740000 , 39062.5
750000 , 38759.6899225
760000 , 38461.5384615
770000 , 38314.1762452
780000 , 38022.8136882
790000 , 37735.8490566
800000 , 37453.1835206
810000 , 37313.4328358
820000 , 36900.3690037
830000 , 15873.015873
840000 , 51813.4715026
850000 , 51020.4081633
860000 , 51020.4081633
870000 , 50761.4213198
880000 , 49751.2437811
890000 , 49504.950495
900000 , 49019.6078431
910000 , 48543.6893204
920000 , 47846.8899522
930000 , 47619.047619
940000 , 47169.8113208
950000 , 46728.9719626
960000 , 45662.1004566
970000 , 45871.559633
980000 , 45248.8687783
990000 , 45045.045045
1000000 , 44052.8634361
1010000 , 44052.8634361
1020000 , 43478.2608696
1030000 , 43290.04329
1040000 , 42918.4549356
1050000 , 42553.1914894
1060000 , 42372.8813559
1070000 , 42016.8067227
1080000 , 41493.7759336
1090000 , 41322.3140496
1100000 , 40983.6065574
1110000 , 40650.4065041
